pathimage,site,totarea,sk,bp,ep,datelabeled,tray,pos,organ,ptype,num
../data/field_madrid_harvesting/2016_315/P1080572.JPG,madrid,559716,88515,3885,739,Rocio,222,d3,r,p,37
../data/field_madrid_harvesting/2016_315/P1080577.JPG,madrid,526811,69486,2778,664,Rocio,218,c7,r,p,27
../data/field_madrid_harvesting/2016_316/P1080591.JPG,madrid,751703,84272,5425,646,Rocio,223,a3,r,p,22
../data/field_madrid_harvesting/2016_316/P1080608.JPG,madrid,545560,77289,3775,507,Rocio,245,d6,r,p,25
../data/field_madrid_harvesting/2016_316/P1080617.JPG,madrid,614082,81685,5645,522,Rocio,199,e7,r,p,20
../data/field_madrid_harvesting/2016_317/P1080625.JPG,madrid,579524,66888,3918,450,Rocio,215,c2,r,p,13
../data/field_madrid_harvesting/2016_317/P1080637.JPG,madrid,588576,82266,3068,472,Rocio,228,c4,r,p,28
../data/field_madrid_harvesting/2016_317/P1080654.JPG,madrid,665307,79478,6422,449,Rocio,205,a4,r,p,19
../data/field_madrid_harvesting/2016_318/P1080659.JPG,madrid,79001,14753,398,77,Rocio,84,b5,i,i,1
../data/field_madrid_harvesting/2016_318/P1080666.JPG,madrid,70472,6895,608,54,Rocio,73,a4,i,i,1
../data/field_madrid_harvesting/2016_318/P1080678.JPG,madrid,75819,12721,595,65,Rocio,13,d1,i,p,1
../data/field_madrid_harvesting/2016_318/P1080679.JPG,madrid,101378,17804,604,88,Rocio,6,a7,i,p,1
../data/field_madrid_harvesting/2016_321/P1080686.JPG,madrid,49529,8508,454,53,Rocio,18,e4,i,p,1
../data/field_madrid_harvesting/2016_321/P1080688.JPG,madrid,80966,13212,561,71,Rocio,113,b1,i,i,1
../data/field_madrid_harvesting/2016_321/P1080689.JPG,madrid,109697,17847,997,109,Rocio,113,e4,i,i,1
../data/field_madrid_harvesting/2016_321/P1080691.JPG,madrid,57201,8284,415,55,Rocio,113,e5,i,i,1
../data/field_madrid_harvesting/2016_321/P1080694.JPG,madrid,35620,5283,330,20,Rocio,113,d4,i,i,1
../data/field_madrid_harvesting/2016_321/P1080695.JPG,madrid,49176,6681,513,37,Rocio,112,a6,i,i,1
../data/field_madrid_harvesting/2016_321/P1080697.JPG,madrid,49687,5749,410,47,Rocio,112,a7,i,i,1
../data/field_madrid_harvesting/2016_321/P1080703.JPG,madrid,41568,6093,410,31,Rocio,100,a4,i,i,1
../data/field_madrid_harvesting/2016_321/P1080705.JPG,madrid,101339,13939,503,77,Rocio,102,b1,i,i,1
../data/field_madrid_harvesting/2016_321/P1080721.JPG,madrid,81758,12398,566,65,Rocio,118,b1,i,i,1
../data/field_madrid_harvesting/2016_321/P1080723.JPG,madrid,116418,16382,671,83,Rocio,118,b3,i,i,1
../data/field_madrid_harvesting/2016_321/P1080726.JPG,madrid,75394,9264,209,65,Rocio,118,b5,i,i,1
../data/field_madrid_harvesting/2016_321/P1080728.JPG,madrid,56450,7417,418,31,Rocio,118,b6,i,i,1
../data/field_madrid_harvesting/2016_321/P1080730.JPG,madrid,103851,13985,537,68,Rocio,118,e2,i,i,1
../data/field_madrid_harvesting/2016_321/P1080732.JPG,madrid,130514,15552,609,125,Rocio,118,e3,i,i,1
../data/field_madrid_harvesting/2016_321/P1080734.JPG,madrid,63456,6699,580,83,Rocio,119,d1,i,i,1
../data/field_madrid_harvesting/2016_321/P1080736.JPG,madrid,46369,7015,366,47,Rocio,120,a2,i,i,1
../data/field_madrid_harvesting/2016_321/P1080738.JPG,madrid,101526,17481,808,93,Rocio,120,c3,i,i,1
../data/field_madrid_harvesting/2016_321/P1080740.JPG,madrid,79592,8038,648,83,Rocio,120,d7,i,i,1
../data/field_madrid_harvesting/2016_321/P1080741.JPG,madrid,57396,7786,364,40,Rocio,120,d7,r,i,1
../data/field_madrid_harvesting/2016_321/P1080743.JPG,madrid,108032,18536,613,107,Rocio,108,b4,i,i,1
../data/field_madrid_harvesting/2016_321/P1080745.JPG,madrid,111250,16087,567,64,Rocio,109,a5,i,i,1
../data/field_madrid_harvesting/2016_321/P1080752.JPG,madrid,94014,12429,501,65,Rocio,121,a4,i,i,1
../data/field_madrid_harvesting/2016_321/P1080754.JPG,madrid,99255,7271,453,94,Rocio,121,d8,i,i,1
../data/field_madrid_harvesting/2016_321/P1080755.JPG,madrid,60463,7179,192,46,Rocio,121,d8,r,i,1
../data/field_madrid_harvesting/2016_321/P1080756.JPG,madrid,54948,6720,317,39,Rocio,124,b1,i,i,1
../data/field_madrid_harvesting/2016_322/P1080758.JPG,madrid,76779,9096,487,70,Rocio,136,a3,i,i,1
../data/field_madrid_harvesting/2016_322/P1080761.JPG,madrid,56459,7803,358,38,Rocio,136,a4,i,i,1
../data/field_madrid_harvesting/2016_322/P1080765.JPG,madrid,106975,16555,855,92,Rocio,136,b6,i,i,1
../data/field_madrid_harvesting/2016_322/P1080767.JPG,madrid,81313,15290,713,65,Rocio,136,b7,i,i,1
../data/field_madrid_harvesting/2016_322/P1080769.JPG,madrid,80119,9736,371,70,Rocio,161,a6,i,i,1
../data/field_madrid_harvesting/2016_322/P1080771.JPG,madrid,108415,17344,637,120,Rocio,161,b1,i,i,1
../data/field_madrid_harvesting/2016_322/P1080773.JPG,madrid,84919,11086,408,74,Rocio,161,b3,i,i,1
../data/field_madrid_harvesting/2016_322/P1080775.JPG,madrid,111992,12871,517,114,Rocio,161,b5,i,i,1
../data/field_madrid_harvesting/2016_322/P1080777.JPG,madrid,116407,14144,702,110,Rocio,161,b8,i,i,1
../data/field_madrid_harvesting/2016_322/P1080779.JPG,madrid,115001,12686,396,85,Rocio,173,a5,i,i,1
../data/field_madrid_harvesting/2016_322/P1080783.JPG,madrid,78351,10823,451,61,Rocio,160,d6,i,i,1
../data/field_madrid_harvesting/2016_322/P1080792.JPG,madrid,47727,6411,199,56,Rocio,171,d5,i,i,1
../data/field_madrid_harvesting/2016_322/P1080796.JPG,madrid,110894,12878,345,79,Rocio,158,b7,i,i,1
../data/field_madrid_harvesting/2016_322/P1080798.JPG,madrid,68482,8281,308,58,Rocio,158,c2,i,i,1
../data/field_madrid_harvesting/2016_322/P1080802.JPG,madrid,38409,4225,181,35,Rocio,170,d3,i,i,1
../data/field_madrid_harvesting/2016_322/P1080806.JPG,madrid,65538,9188,206,51,Rocio,157,a2,i,i,1
../data/field_madrid_harvesting/2016_322/P1080808.JPG,madrid,78630,11765,515,48,Rocio,157,c4,i,i,1
../data/field_madrid_harvesting/2016_322/P1080816.JPG,madrid,63014,8605,314,69,Rocio,156,e7,i,i,1
../data/field_madrid_harvesting/2016_329/P1080820.JPG,madrid,73982,5714,203,66,Rocio,163,a2,i,i,1
../data/field_madrid_harvesting/2016_329/P1080824.JPG,madrid,80584,8935,321,59,Rocio,167,a5,i,i,1
../data/field_madrid_harvesting/2016_330/P1080833.JPG,madrid,22215,2463,57,15,Rocio,168,c4,i,i,1
../data/field_madrid_harvesting/2016_330/P1080851.JPG,madrid,92964,9912,333,65,Rocio,47,a7,i,p,2
../data/field_madrid_harvesting/2016_330/P1080857.JPG,madrid,12606,2089,41,20,Rocio,109,d4,i,i,1
../data/field_madrid_harvesting/2016_330/P1080863.JPG,madrid,67404,7012,267,75,Rocio,117,d1,i,i,1
../data/field_madrid_harvesting/2016_330/P1080867.JPG,madrid,46688,5222,333,29,Rocio,13,a3,i,p,1
../data/field_madrid_harvesting/2016_330/P1080871.JPG,madrid,23956,3341,169,33,Rocio,137,b5,i,i,1
../data/field_madrid_harvesting/2016_330/P1080873.JPG,madrid,21036,3145,152,19,Rocio,150,c1,i,i,1
../data/field_madrid_harvesting/2016_330/P1080883.JPG,madrid,43558,4799,158,46,Rocio,141,e6,i,i,1
../data/field_madrid_harvesting/2016_330/P1080893.JPG,madrid,59130,7793,272,63,Rocio,138,e2,i,i,1
../data/field_madrid_harvesting/2016_331/P1080903.JPG,madrid,64432,6213,209,55,Rocio,95,e6,i,i,1
../data/field_madrid_harvesting/2016_331/P1080914.JPG,madrid,494867,72256,4877,410,Rocio,242,b6,r,p,28
../data/field_madrid_harvesting/2016_404/P1080978.JPG,madrid,520514,82817,5913,630,Rocio,178,a4,r,p,22
../data/field_madrid_harvesting/2016_406/P1090037.JPG,madrid,433797,72301,4128,523,Rocio,228,c3,r,p,22
../data/field_madrid_harvesting/2016_406/P1090039.JPG,madrid,526924,86419,5247,548,Rocio,228,d2,r,p,28
../data/field_madrid_harvesting/2016_407/P1090100.JPG,madrid,800367,118585,9536,766,Rocio,208,d2,r,p,28
../data/field_madrid_harvesting/2016_407/P1090119.JPG,madrid,85000,17185,832,87,Rocio,56,d5,i,p,1
../data/field_madrid_harvesting/2016_407/P1090120.JPG,madrid,56216,11595,140,58,Rocio,133,c2,i,i,1
../data/field_madrid_harvesting/2016_407/P1090124.JPG,madrid,50559,10336,225,45,Rocio,130,e7,i,i,1
../data/field_madrid_harvesting/2016_407/P1090126.JPG,madrid,84942,16498,362,68,Rocio,129,a6,i,i,1
../data/field_madrid_harvesting/2016_407/P1090134.JPG,madrid,70678,14237,473,46,Rocio,129,c2,i,i,1
../data/field_madrid_harvesting/2016_407/P1090137.JPG,madrid,24896,3657,127,26,Rocio,129,d1,r,i,1
../data/field_madrid_harvesting/2016_407/P1090138.JPG,madrid,36168,5332,140,13,Rocio,129,e2,i,i,1
../data/field_madrid_harvesting/2016_407/P1090146.JPG,madrid,55602,9790,258,27,Rocio,141,a3,i,i,1
../data/field_madrid_harvesting/2016_408/P1090163.JPG,madrid,99930,19449,771,113,Rocio,154,b1,i,i,1
../data/field_madrid_harvesting/2016_408/P1090169.JPG,madrid,45754,9726,184,44,Rocio,154,b6,i,i,1
../data/field_madrid_harvesting/2016_408/P1090171.JPG,madrid,57294,12282,238,51,Rocio,154,a6,i,i,1
../data/field_madrid_harvesting/2016_408/P1090173.JPG,madrid,43090,8989,286,46,Rocio,153,a3,i,i,1
../data/field_madrid_harvesting/2016_408/P1090175.JPG,madrid,46197,8371,247,32,Rocio,153,a6,i,i,1
../data/field_madrid_harvesting/2016_408/P1090181.JPG,madrid,82447,16408,298,71,Rocio,152,c8,i,i,1
../data/field_madrid_harvesting/2016_408/P1090183.JPG,madrid,33142,7417,167,29,Rocio,152,d5,i,i,1
../data/field_madrid_harvesting/2016_408/P1090194.JPG,madrid,42191,8597,251,43,Rocio,70,d3,i,p,2
../data/field_madrid_harvesting/2016_408/P1090196.JPG,madrid,16967,2705,70,15,Rocio,150,b7,i,i,1
../data/field_madrid_harvesting/2016_408/P1090200.JPG,madrid,90508,14918,575,89,Rocio,138,b6,i,i,1
../data/field_madrid_harvesting/2016_408/P1090202.JPG,madrid,25348,3945,141,30,Rocio,24,e5,i,p,2
../data/field_madrid_harvesting/2016_408/P1090204.JPG,madrid,55751,8776,976,61,Rocio,32,c1,i,p,3
../data/field_madrid_harvesting/2016_408/P1090206.JPG,madrid,41080,5663,506,43,Rocio,29,c3,i,p,2
../data/field_madrid_harvesting/2016_408/P1090208.JPG,madrid,88750,10868,1015,96,Rocio,28,e6,i,p,2
../data/field_madrid_harvesting/2016_408/P1090209.JPG,madrid,159203,32075,772,234,Rocio,28,e6,r,p,2
../data/field_madrid_harvesting/2016_408/P1090210.JPG,madrid,76807,14142,2211,73,Rocio,28,d3,i,p,1
../data/field_madrid_harvesting/2016_408/P1090214.JPG,madrid,129329,20711,489,99,Rocio,85,e2,i,i,1
../data/field_madrid_harvesting/2016_408/P1090216.JPG,madrid,65399,12718,376,50,Rocio,85,e3,i,i,1
../data/field_madrid_harvesting/2016_408/P1090218.JPG,madrid,146296,24680,789,131,Rocio,84,e4,i,i,1
../data/field_madrid_harvesting/2016_408/P1090224.JPG,madrid,114633,17725,719,119,Rocio,97,b1,i,i,1
../data/field_madrid_harvesting/2016_408/P1090228.JPG,madrid,25769,3655,128,25,Rocio,83,d7,i,i,1
../data/field_madrid_harvesting/2016_408/P1090238.JPG,madrid,56066,10956,444,52,Rocio,80,b5,i,i,1
../data/field_madrid_harvesting/2016_408/P1090243.JPG,madrid,28751,4912,125,23,Rocio,80,c8,r,i,1
../data/field_madrid_harvesting/2016_408/P1090246.JPG,madrid,46964,10484,168,41,Rocio,79,a7,i,i,1
../data/field_madrid_harvesting/2016_408/P1090254.JPG,madrid,61781,13030,454,42,Rocio,92,b5,i,i,1
../data/field_madrid_harvesting/2016_411/P1090258.JPG,madrid,69805,9482,430,47,Rocio,160,a4,i,i,1
../data/field_madrid_harvesting/2016_411/P1090264.JPG,madrid,75571,12485,277,68,Rocio,151,c6,i,i,1
../data/field_madrid_harvesting/2016_411/P1090266.JPG,madrid,63940,10315,476,46,Rocio,151,c8,i,i,1
../data/field_madrid_harvesting/2016_411/P1090268.JPG,madrid,67390,12240,303,88,Rocio,151,d6,i,i,1
../data/field_madrid_harvesting/2016_411/P1090272.JPG,madrid,97991,20904,980,121,Rocio,52,b3,i,p,11
../data/field_madrid_harvesting/2016_411/P1090276.JPG,madrid,48595,10027,394,47,Rocio,43,a6,i,p,7
../data/field_madrid_harvesting/2016_411/P1090280.JPG,madrid,67515,12404,558,70,Rocio,50,c7,i,p,3
../data/field_madrid_harvesting/2016_411/P1090287.JPG,madrid,126094,22094,728,162,Rocio,106,b7,i,i,1
../data/field_madrid_harvesting/2016_411/P1090303.JPG,madrid,132561,20865,686,96,Rocio,103,c3,i,i,1
../data/field_madrid_harvesting/2016_411/P1090305.JPG,madrid,202842,31762,1133,153,Rocio,103,c4,i,i,1
../data/field_madrid_harvesting/2016_411/P1090307.JPG,madrid,84683,13027,443,61,Rocio,86,a4,i,i,1
../data/field_madrid_harvesting/2016_411/P1090315.JPG,madrid,52467,8150,380,37,Rocio,86,d6,i,i,1
../data/field_madrid_harvesting/2016_411/P1090319.JPG,madrid,98229,15705,680,79,Rocio,87,a7,i,i,1
../data/field_madrid_harvesting/2016_411/P1090327.JPG,madrid,152568,28115,1241,173,Rocio,74,d5,i,i,1
../data/field_madrid_harvesting/2016_411/P1090331.JPG,madrid,94699,16631,655,120,Rocio,74,c6,i,i,1
../data/field_madrid_harvesting/2016_411/P1090347.JPG,madrid,106689,15319,567,87,Rocio,76,d5,i,i,1
../data/field_madrid_harvesting/2016_411/P1090355.JPG,madrid,132092,21810,785,102,Rocio,91,d5,i,i,1
../data/field_madrid_harvesting/2016_411/P1090357.JPG,madrid,88672,14487,521,61,Rocio,78,d3,i,i,1
../data/field_madrid_harvesting/2016_411/P1090359.JPG,madrid,85467,15327,625,64,Rocio,78,d4,i,i,1
../data/field_madrid_harvesting/2016_411/P1090367.JPG,madrid,33073,6668,294,39,Rocio,79,b4,i,i,1
../data/field_madrid_harvesting/2016_412/P1090394.JPG,madrid,675701,92380,7319,644,Rocio,178,d6,r,p,17
../data/field_madrid_harvesting/2016_413/P1090617.JPG,madrid,640479,70914,7050,576,Rocio,179,e3,r,p,8
../data/field_madrid_harvesting/2016_413/P1090831.JPG,madrid,38902,3484,112,28,Rocio,206,b1,i,p,1
../data/field_madrid_harvesting/2016_414/P1090854.JPG,madrid,535602,45819,2177,377,Rocio,211,b3,r,p,14
../data/field_madrid_harvesting/2016_414/P1090863.JPG,madrid,218387,23330,694,166,Rocio,160,d7,i,i,1
../data/field_madrid_harvesting/2016_414/P1090879.JPG,madrid,143654,12382,493,97,Rocio,171,c4,i,i,1
../data/field_madrid_harvesting/2016_414/P1090891.JPG,madrid,169081,15204,494,79,Rocio,155,c1,i,i,1
../data/field_madrid_harvesting/2016_414/P1090893.JPG,madrid,94649,10079,520,64,Rocio,155,c2,i,i,1
../data/field_madrid_harvesting/2016_414/P1090899.JPG,madrid,63498,6628,388,25,Rocio,155,c5,i,i,1
../data/field_madrid_harvesting/2016_414/P1090901.JPG,madrid,19313,1329,67,24,Rocio,155,c6,i,i,1
../data/field_madrid_harvesting/2016_414/P1090902.JPG,madrid,155233,12516,283,60,Rocio,155,c6,r,i,1
../data/field_madrid_harvesting/2016_414/P1090903.JPG,madrid,3564,254,31,7,Rocio,155,d6,i,i,1
../data/field_madrid_harvesting/2016_414/P1090921.JPG,madrid,93558,9161,318,54,Rocio,152,a7,i,i,1
../data/field_madrid_harvesting/2016_414/P1090923.JPG,madrid,75092,7652,287,51,Rocio,152,d3,i,i,1
../data/field_madrid_harvesting/2016_414/P1090925.JPG,madrid,46351,5133,249,32,Rocio,152,d7,i,i,1
../data/field_madrid_harvesting/2016_414/P1090954.JPG,madrid,156359,23669,788,178,Rocio,37,b3,i,p,2
../data/field_madrid_harvesting/2016_414/P1090957.JPG,madrid,51329,3787,100,32,Rocio,9,a4,r,p,1
../data/field_madrid_harvesting/2016_414/P1090966.JPG,madrid,44605,5272,177,42,Rocio,2,b7,i,p,4
../data/field_madrid_harvesting/2016_414/P1090970.JPG,madrid,29012,7222,147,18,Rocio,68,b4,i,p,3
../data/field_madrid_harvesting/2016_414/P1090972.JPG,madrid,28637,4992,67,28,Rocio,67,d4,i,p,5
../data/field_madrid_harvesting/2016_414/P1090981.JPG,madrid,28881,5797,125,17,Rocio,30,c3,r,p,1
../data/field_madrid_harvesting/2016_414/P1090982.JPG,madrid,92764,17463,681,87,Rocio,30,c3,i,p,1
../data/field_madrid_harvesting/2016_414/P1090984.JPG,madrid,83964,10800,300,97,Rocio,19,d2,i,p,2
../data/field_madrid_harvesting/2016_415/P1100084.JPG,madrid,28435,3810,40,13,Rocio,125,d8,r,i,1
../data/field_madrid_harvesting/2016_415/P1100102.JPG,madrid,721514,87422,3945,874,Rocio,226,d5,r,p,4
../data/field_madrid_harvesting/2016_418/P1100176.JPG,madrid,46808,8520,142,27,Rocio,168,c2,r,i,1
../data/field_madrid_harvesting/2016_418/P1100183.JPG,madrid,39489,8467,82,17,Rocio,155,b4,i,i,1
../data/field_madrid_harvesting/2016_418/P1100184.JPG,madrid,61877,9917,130,29,Rocio,155,d8,i,i,1
../data/field_madrid_harvesting/2016_418/P1100186.JPG,madrid,68117,11909,206,37,Rocio,108,a6,i,i,1
../data/field_madrid_harvesting/2016_418/P1100187.JPG,madrid,75314,8294,231,69,Rocio,108,a6,r,i,1
../data/field_madrid_harvesting/2016_418/P1100190.JPG,madrid,212177,31049,659,155,Rocio,107,b5,i,i,1
../data/field_madrid_harvesting/2016_418/P1100191.JPG,madrid,60199,9520,257,42,Rocio,107,b5,r,i,1
../data/field_madrid_harvesting/2016_418/P1100192.JPG,madrid,129245,21748,519,84,Rocio,107,c1,i,i,1
../data/field_madrid_harvesting/2016_418/P1100193.JPG,madrid,47345,9256,177,24,Rocio,107,c1,r,i,1
../data/field_madrid_harvesting/2016_418/P1100194.JPG,madrid,161866,25666,622,107,Rocio,107,c5,i,i,1
../data/field_madrid_harvesting/2016_418/P1100196.JPG,madrid,129186,19526,582,77,Rocio,119,d5,i,i,1
../data/field_madrid_harvesting/2016_418/P1100198.JPG,madrid,85632,13467,571,78,Rocio,119,e6,i,i,1
../data/field_madrid_harvesting/2016_418/P1100202.JPG,madrid,175099,23283,840,107,Rocio,116,c2,i,i,1
../data/field_madrid_harvesting/2016_418/P1100204.JPG,madrid,172756,27453,1205,133,Rocio,116,d4,i,i,1
../data/field_madrid_harvesting/2016_418/P1100207.JPG,madrid,53551,7896,313,49,Rocio,102,d5,r,i,1
../data/field_madrid_harvesting/2016_418/P1100208.JPG,madrid,157586,22216,863,130,Rocio,102,d1,i,i,1
../data/field_madrid_harvesting/2016_418/P1100209.JPG,madrid,59299,7371,201,55,Rocio,102,d1,r,i,1
../data/field_madrid_harvesting/2016_418/P1100210.JPG,madrid,91970,15437,684,96,Rocio,102,e6,i,i,1
../data/field_madrid_harvesting/2016_418/P1100214.JPG,madrid,205630,25030,789,96,Rocio,101,a2,i,i,1
../data/field_madrid_harvesting/2016_418/P1100216.JPG,madrid,187948,19708,736,131,Rocio,100,b7,i,i,1
../data/field_madrid_harvesting/2016_418/P1100220.JPG,madrid,161698,20079,636,97,Rocio,100,c7,i,i,1
../data/field_madrid_harvesting/2016_418/P1100228.JPG,madrid,124248,15470,419,70,Rocio,125,a6,i,i,1
../data/field_madrid_harvesting/2016_418/P1100230.JPG,madrid,199355,26219,1196,142,Rocio,85,b2,i,i,1
../data/field_madrid_harvesting/2016_418/P1100242.JPG,madrid,467367,70374,4915,488,Rocio,219,e7,r,p,21
../data/field_madrid_harvesting/2016_418/P1100274.JPG,madrid,720225,97843,7835,802,Rocio,217,a3,r,p,28
../data/field_madrid_harvesting/2016_418/P1100285.JPG,madrid,238,57,0,0,Rocio,216,c4,i,p,9
../data/field_madrid_harvesting/2016_419/P1100403.JPG,madrid,725302,72711,4915,596,Rocio,225,c4,r,p,24
../data/field_madrid_harvesting/2016_419/P1100478.JPG,madrid,55936,4552,182,31,Rocio,1,c2,i,p,1
../data/field_madrid_harvesting/2016_419/P1100482.JPG,madrid,12825,1271,52,11,Rocio,12,b3,i,p,4
../data/field_madrid_harvesting/2016_419/P1100484.JPG,madrid,284468,29502,1236,181,Rocio,13,e3,i,p,2
../data/field_madrid_harvesting/2016_419/P1100491.JPG,madrid,26652,1961,54,22,Rocio,6,a4,i,p,1
../data/field_madrid_harvesting/2016_419/P1100495.JPG,madrid,64926,5244,212,45,Rocio,7,b1,i,p,1
../data/field_madrid_harvesting/2016_419/P1100497.JPG,madrid,66162,5124,132,54,Rocio,7,b6,i,p,1
../data/field_madrid_harvesting/2016_419/P1100503.JPG,madrid,145210,13080,474,118,Rocio,37,a6,i,p,4
../data/field_madrid_harvesting/2016_419/P1100505.JPG,madrid,103095,10487,386,76,Rocio,37,a7,i,p,5
../data/field_madrid_harvesting/2016_419/P1100509.JPG,madrid,74032,5502,196,54,Rocio,47,c4,i,p,2
../data/field_madrid_harvesting/2016_419/P1100518.JPG,madrid,24955,2290,47,19,Rocio,38,b8,r,p,1
../data/field_madrid_harvesting/2016_419/P1100527.JPG,madrid,331505,28341,783,159,Rocio,39,a6,i,p,4
../data/field_madrid_harvesting/2016_419/P1100529.JPG,madrid,148396,13143,637,96,Rocio,39,b2,i,p,1
../data/field_madrid_harvesting/2016_419/P1100537.JPG,madrid,53781,4372,241,45,Rocio,40,d1,i,p,1
../data/field_madrid_harvesting/2016_419/P1100539.JPG,madrid,70544,6019,203,61,Rocio,50,e6,i,p,6
../data/field_madrid_harvesting/2016_419/P1100541.JPG,madrid,21363,1609,42,17,Rocio,67,d5,i,p,5
../data/field_madrid_harvesting/2016_419/P1100543.JPG,madrid,42218,3303,105,36,Rocio,36,c4,i,p,1
../data/field_madrid_harvesting/2016_419/P1100556.JPG,madrid,249176,19092,667,169,Rocio,99,b5,i,i,1
../data/field_madrid_harvesting/2016_419/P1100558.JPG,madrid,55213,3669,99,31,Rocio,99,c5,i,i,1
../data/field_madrid_harvesting/2016_419/P1100591.JPG,madrid,226071,22050,932,122,Rocio,114,c5,i,i,1
../data/field_madrid_harvesting/2016_419/P1100598.JPG,madrid,32186,2028,84,27,Rocio,101,d5,i,i,1
../data/field_madrid_harvesting/2016_419/P1100606.JPG,madrid,331152,32489,1376,194,Rocio,115,c8,i,i,1
../data/field_madrid_harvesting/2016_420/P1100625.JPG,madrid,380041,39365,1657,296,Rocio,239,c8,i,p,7
../data/field_madrid_harvesting/2016_420/P1100704.JPG,madrid,870662,86668,6014,826,Rocio,212,a5,r,p,24
../data/field_madrid_harvesting/2016_421/P1100789.JPG,madrid,404833,43192,797,188,Rocio,203,b7,i,p,2
../data/field_madrid_harvesting/2016_421/P1100802.JPG,madrid,447079,47226,912,271,Rocio,202,c3,i,p,3
../data/field_madrid_harvesting/2016_421/P1100902.JPG,madrid,647202,59834,5004,532,Rocio,333,a5,i,i,1
../data/field_madrid_harvesting/2016_421/P1100909.JPG,madrid,650766,72384,8515,686,Rocio,332,d7,i,i,1
../data/field_madrid_harvesting/2016_421/P1100911.JPG,madrid,687769,66186,6329,656,Rocio,332,e3,i,i,1
../data/field_madrid_harvesting/2016_421/P1100930.JPG,madrid,685590,100132,6972,746,Rocio,229,d7,r,p,24
../data/field_madrid_harvesting/2016_422/P1110009.JPG,madrid,69543,11283,261,35,Rocio,86,b3,i,i,1
../data/field_madrid_harvesting/2016_422/P1110011.JPG,madrid,24227,2020,64,21,Rocio,86,b6,i,i,1
../data/field_madrid_harvesting/2016_422/P1110013.JPG,madrid,263272,27252,339,118,Rocio,86,c5,i,i,1
../data/field_madrid_harvesting/2016_422/P1110015.JPG,madrid,337242,31534,714,225,Rocio,86,c7,i,i,1
../data/field_madrid_harvesting/2016_422/P1110027.JPG,madrid,408035,44304,734,227,Rocio,87,b7,i,i,1
../data/field_madrid_harvesting/2016_422/P1110028.JPG,madrid,24542,2182,56,22,Rocio,87,b7,r,i,1
../data/field_madrid_harvesting/2016_422/P1110029.JPG,madrid,49437,3396,80,38,Rocio,87,e6,i,i,1
../data/field_madrid_harvesting/2016_422/P1110034.JPG,madrid,56331,3865,85,22,Rocio,74,e2,r,i,1
../data/field_madrid_harvesting/2016_422/P1110047.JPG,madrid,291961,33600,534,169,Rocio,76,c2,i,i,1
../data/field_madrid_harvesting/2016_422/P1110079.JPG,madrid,251017,33155,648,205,Rocio,98,b3,i,i,1
../data/field_madrid_harvesting/2016_422/P1110092.JPG,madrid,44701,3769,151,29,Rocio,126,d4,r,i,1
../data/field_madrid_harvesting/2016_422/P1110119.JPG,madrid,66274,8491,208,41,Rocio,134,d3,i,i,1
../data/field_madrid_harvesting/2016_422/P1110122.JPG,madrid,26977,2041,66,23,Rocio,149,b3,r,i,1
../data/field_madrid_harvesting/2016_422/P1110128.JPG,madrid,30684,2862,87,19,Rocio,156,b3,r,i,1
../data/field_madrid_harvesting/2016_422/P1110129.JPG,madrid,242994,26375,301,121,Rocio,106,b8,i,i,1
../data/field_madrid_harvesting/2016_422/P1110134.JPG,madrid,47065,4346,136,26,Rocio,105,d6,r,i,1
../data/field_madrid_harvesting/2016_422/P1110135.JPG,madrid,289574,35622,829,210,Rocio,117,c4,i,i,1
../data/field_madrid_harvesting/2016_422/P1110137.JPG,madrid,329246,43527,952,385,Rocio,117,c6,i,i,1
../data/field_madrid_harvesting/2016_422/P1110151.JPG,madrid,25271,2947,34,27,Rocio,102,b2,r,i,1
../data/field_madrid_harvesting/2016_422/P1110153.JPG,madrid,173320,23488,312,106,Rocio,102,b4,i,i,1
../data/field_madrid_harvesting/2016_422/P1110158.JPG,madrid,44099,5347,149,45,Rocio,278,e5,r,i,1
../data/field_madrid_harvesting/2016_425/P1110199.JPG,madrid,360031,40784,785,187,Rocio,249,b4,i,i,1
../data/field_madrid_harvesting/2016_425/P1110248.JPG,madrid,384746,46796,817,264,Rocio,264,d3,i,i,1
../data/field_madrid_harvesting/2016_425/P1110305.JPG,madrid,81138,12928,512,65,Rocio,258,b2,r,i,1
../data/field_madrid_harvesting/2016_425/P1110335.JPG,madrid,133714,20318,686,95,Rocio,288,a3,r,i,1
../data/field_madrid_harvesting/2016_425/P1110423.JPG,madrid,87548,13480,506,64,Rocio,346,a4,r,i,1
../data/field_madrid_harvesting/2016_425/P1110495.JPG,madrid,454525,50040,942,234,Rocio,179,c4,i,p,1
../data/field_madrid_harvesting/2016_426/P1110644.JPG,madrid,457226,68265,5543,474,Rocio,193,e2,r,p,22
../data/field_madrid_harvesting/2016_426/P1110692.JPG,madrid,641473,100975,7893,671,Rocio,190,b5,r,p,26
../data/field_madrid_harvesting/2016_426/P1110730.JPG,madrid,64448,8996,217,52,Rocio,188,a3,r,p,1
../data/field_madrid_harvesting/2016_427/P1110843.JPG,madrid,432687,42764,920,256,Rocio,214,b2,i,p,3
../data/field_madrid_harvesting/2016_427/P1110882.JPG,madrid,678045,77866,5440,698,Rocio,223,b5,r,p,23
../data/field_madrid_harvesting/2016_427/P1110931.JPG,madrid,70925,12068,143,31,Rocio,70,b2,i,p,8
